0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1.2525737273156552,2.231129577514806,-0.8701833340815202,-0.7659772668958666,-0.3998318554051079,1.0270789116578085,-0.4282895663715403,0,1,0.897377405841705,0.03255720745797974,0.6548051308838965,0.461781741792881,0.08227266513693843,0.04698929037479738,0.45701018476565247,0.9791730605281965,0.508369470146296,0.3286969150196185,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,-0.2408572253028645,-0.46441226311982187,0.024146916773074168,-0.7659772668958666,-1.103451486562359,-0.7049259983890862,-0.4282895663715403,0,1,0.5491108720472266,0.12919473164543294,0.5286440786231589,0.749121085847961,0.6034967088646087,0.9505348585567829,0.6548185342833063,0.8324525442906582,0.324599880507369,0.3401470105341038,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1.2525737273156552,1.0483520466538259,0.9184771676276685,1.0469866784197936,-1.103451486562359,1.0270789116578085,-0.4282895663715403,1,1,0.4764329469956389,0.3262940003692135,0.46148143452501456,0.3123001305297666,0.9118207875469987,0.9971060921839516,0.3119289639420749,0.07077422287885471,0.727950653502178,0.2817413232793964,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-0.9875727016121243,-0.6664449849030879,-0.8701833340815202,-1.6724592395536968,-0.7516416709837335,-0.7049259983890862,-0.4282895663715403,1,1,0.8187262867692877,0.07860192285486023,0.06980996205402645,0.8624814396502094,0.37828753447266517,0.6178732011625793,0.3334262305138599,0.05434926290648312,0.40757997545654967,0.8017886669496391,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-0.4897623840726178,-0.6146962526568478,0.9184771676276685,1.0469866784197936,1.2712647685933636,1.0270789116578085,-0.4282895663715403,1,1,0.35661653458634435,0.008402352644183542,0.2871099133435674,0.4352979264806226,0.6051059367828164,0.2091948492374639,0.3240368102517097,0.8017713990087321,0.44762160954716856,0.11702000691376147,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1.2525737273156552,-0.4672478100922186,0.9184771676276685,1.0469866784197936,2.238741761434584,-0.7049259983890862,-0.4282895663715403,1,1,0.19147767126793847,0.9396872849153017,0.9533870834639377,0.19447986741580647,0.8902122501740265,0.8793646087896508,0.8467627111686243,0.53102999523103,0.953139562077811,0.8416787138406258,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,2.2481943623946683,3.9519521463880625,-0.8701833340815202,-0.7659772668958666,-0.9275465787730462,-0.7049259983890862,-0.4282895663715403,1,1,0.10889429651186344,0.13263986279074802,0.5831966644917584,0.6505487329416485,0.47992469053022435,0.384858757117132,0.2813553509522193,0.3245143395993456,0.883289237097471,0.6780132341460718,1
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.2569530922366421,-0.03199134982932277,0.9184771676276685,1.0469866784197936,-0.8395941248783899,-0.7049259983890862,-0.4282895663715403,1,1,0.590879425983062,0.3756711893112744,0.15648676199482126,0.1439656749251227,0.22178067613375674,0.5660102028855165,0.9789292081727767,0.904187290083465,0.4357872722850601,0.3355179186811851,0
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0.5058582510063954,0.6800853836138023,0.9184771676276685,1.0469866784197936,1.0953598608040507,4.491088731751598,2.3348689263480744,1,1,0.056753934711710086,0.5574580646787829,0.2803817093463463,0.7034088756987594,0.252864624039847,0.9781403869250489,0.6312241591677589,0.8169216450484179,0.7964007567725798,0.7735679435507096,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-0.738667542842371,-0.3899791550944081,-0.8701833340815202,-0.7659772668958666,-0.5757367631944207,-0.7049259983890862,-0.4282895663715403,0,1,0.8000433919969309,0.26511207829596883,0.29859724917367003,0.17879014825269524,0.4338624460510727,0.16853868143796757,0.9771592329303782,0.36288633577879503,0.6228855525380893,0.07349328625779561,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,-0.738667542842371,-0.8025512395781302,0.9184771676276685,-1.6724592395536968,-1.1914039404570154,-0.7049259983890862,-0.4282895663715403,0,1,0.7201436645265271,0.9631852271202673,0.6577936315331397,0.8827317099056636,0.740155274236269,0.1117891225511547,0.8322504503915085,0.2716839060979813,0.7807613840459133,0.24327828003682272,0
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1.2525737273156552,-0.5147432218798635,0.9184771676276685,1.0469866784197936,0.12788286796283044,-0.7049259983890862,-0.4282895663715403,1,1,0.5300930231376618,0.31486676781869016,0.6752401882856726,0.9122891889880068,0.3232609630435209,0.24597017183011494,0.17692807955679823,0.49309418541413097,0.161857196776382,0.6977855451314515,1
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1.2525737273156552,-0.31093828323884964,0.9184771676276685,1.0469866784197936,-0.9275465787730462,-0.7049259983890862,-0.4282895663715403,0,1,0.5242907275660331,0.2951886429018242,0.37185927165294674,0.04437364824922885,0.7828063238522306,0.2380033773681729,0.696866429325574,0.712932798028597,0.9486043497614146,0.5437023772032822,0
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1.2525737273156552,1.723212226084244,-1.7645135849361147,-0.7659772668958666,-0.4877843092997643,-0.7049259983890862,-0.4282895663715403,0,1,0.5020754961506259,0.790679893497116,0.5030255914548886,0.10660968383843772,0.6562490608405231,0.22427289750080504,0.34928827735787105,0.11204597989274023,0.8661973026902011,0.9676728108491554,0
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,-1.1535094741252931,-0.9007320534973665,0.9184771676276685,-0.7659772668958666,0.919454953014738,1.0270789116578085,-0.4282895663715403,1,1,0.6925118803171821,0.9413773908880069,0.9141266373637862,0.12405719368387302,0.5101311001584823,0.2710431173637484,0.39411090963593365,0.622590999582754,0.6679258856261188,0.3874575104287664,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-1.0705410878687087,-0.7469036302448446,0.024146916773074168,1.0469866784197936,1.35921722248802,1.0270789116578085,2.3348689263480744,1,1,0.45719705955948386,0.9082345859718818,0.6725027454568229,0.30924708114864197,0.9418521133675749,0.8226297711098677,0.7326976004090997,0.6897921724709383,0.9784535517680826,0.7064104312322322,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.7503840448551617,0.9508801194776887,-0.8701833340815202,-1.6724592395536968,0.479692683541456,1.0270789116578085,-0.4282895663715403,0,1,0.5374864897171456,0.881902088115629,0.7002764212809829,0.3329528928150084,0.5577859614090301,0.9930367851397788,0.6595895949385887,0.28355705603439363,0.07998631383135724,0.15551126447333286,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1.2525737273156552,-0.45874116917502844,0.9184771676276685,1.0469866784197936,0.3917402296467996,-0.7049259983890862,-0.4282895663715403,1,1,0.13227248472302533,0.05190486045467446,0.4446062260198085,0.6157591702431031,0.5235249178381814,0.7679370608957299,0.8950118218740049,0.1826224659851663,0.12324663092750798,0.28795047048421085,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,-0.738667542842371,-0.6185951297438933,0.9184771676276685,1.0469866784197936,2.678504030907866,1.0270789116578085,-0.4282895663715403,0,1,0.30005777642347464,0.6510555408277939,0.1859148144153192,0.7200251517180508,0.16281370546720975,0.12425692677354272,0.886572559564881,0.8733968611814981,0.5142412383180351,0.7853655897124499,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1.7503840448551617,0.24589225346555532,0.9184771676276685,0.1405047057619635,-0.13597449372113873,-0.7049259983890862,-0.4282895663715403,0,1,0.9097782961158454,0.8530708092263865,0.5649433193899934,0.11863081316476498,0.10796136693072145,0.699081737399491,0.9438089574632245,0.5570486304248686,0.47464178617477415,0.8068037478047136,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,-0.8216359290989554,0.5315736109345244,-0.8701833340815202,1.0469866784197936,1.35921722248802,-0.7049259983890862,-0.4282895663715403,0,1,0.17960061958045082,0.5118370184108755,0.9340083026539009,0.8473164966684102,0.8869581554075402,0.8227027323825757,0.18924730601777628,0.17507987893517107,0.12022207009038066,0.05389400912074671,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,2.746004679934175,2.185051939213359,-0.8701833340815202,-0.7659772668958666,0.3037877757521432,-0.7049259983890862,2.3348689263480744,0,1,0.6035001199403215,0.4923157134690801,0.23625529903325737,0.754584601328107,0.06442364686018487,0.5339655844935646,0.25419253815169707,0.5807077408976626,0.4482018797522087,0.5307510035388932,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0.7547634097761486,0.19875128504945994,-0.8701833340815202,-1.6724592395536968,-1.1914039404570154,-0.7049259983890862,-0.4282895663715403,0,1,0.6691048287189383,0.6384189833423791,0.24974137947441666,0.20477434158611973,0.6178659305516692,0.4323487470199675,0.08232967051455298,0.3045562909785089,0.50514427062097,0.7863209895902553,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0.2569530922366421,0.9469812423906432,-1.7645135849361147,-1.6724592395536968,0.7435500452254252,1.0270789116578085,-0.4282895663715403,1,1,0.7484074274441583,0.769984749695288,0.6812800426135001,0.0734151625765207,0.8373890625785538,0.42362499827487676,0.5333583733859132,0.21329203658573703,0.2845304144016181,0.20966912954782657,1
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,-0.4897623840726178,-0.7295359050389147,0.9184771676276685,0.1405047057619635,1.0074074069093943,-0.7049259983890862,-0.4282895663715403,1,1,0.5683146035507299,0.683173886120201,0.8092556767623704,0.8664098140412789,0.7586776537201988,0.5475174790666925,0.851752395681058,0.9152933179406941,0.9397884279350205,0.45431667664699427,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-0.2408572253028645,-0.6037085081388105,0.024146916773074168,1.0469866784197936,-1.0154990326677027,-0.7049259983890862,-0.4282895663715403,0,1,0.9001862714363403,0.7339400188108152,0.8898835771262827,0.1877924396168873,0.7488691819336407,0.2538253651282453,0.29865093112939656,0.2624616506151376,0.32496535085323675,0.07853101944443541,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0.2569530922366421,-0.5374275976590372,0.9184771676276685,1.0469866784197936,1.9748843997506147,-0.7049259983890862,-0.4282895663715403,1,1,0.22557314837154407,0.05355227941953533,0.6548243821963626,0.14694420574742206,0.42752593189312504,0.37433461792959877,0.05887523800773231,0.2346481112733796,0.9573290868471822,0.23101371838005968,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.9046043153555399,-0.3389393095912672,0.024146916773074168,1.0469866784197936,1.4471696763826765,-0.7049259983890862,-0.4282895663715403,0,1,0.4592064990879239,0.5012424039384914,0.8388364768427695,0.17911008511013493,0.2895849227681946,0.6217058540079938,0.98093148002972,0.23459073126595276,0.8813889432397506,0.7252836852997265,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,-0.738667542842371,-0.6590016741005464,0.9184771676276685,-0.7659772668958666,-0.5757367631944207,1.0270789116578085,-0.4282895663715403,1,1,0.5140258313599646,0.12832324303278386,0.8693845923960141,0.12238583110388312,0.3427813666799634,0.9608175787299803,0.5385828821996087,0.45096253987071244,0.927646153055395,0.012073689735996984,0
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,-0.2408572253028645,-0.7004715485718485,0.9184771676276685,-1.6724592395536968,-0.7516416709837335,1.0270789116578085,-0.4282895663715403,0,1,0.01879385230672226,0.08570440725144968,0.13321677749716976,0.1829972971190197,0.9214104714732271,0.8658149788133287,0.6136738723206696,0.3344819162929741,0.5644594732546989,0.14052267142787978,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1.2525737273156552,3.310764087254855,-1.7645135849361147,1.0469866784197936,1.0074074069093943,-0.7049259983890862,2.3348689263480744,1,1,0.40881988287422133,0.8036826728191876,0.3904913157568862,0.668346065262935,0.9648194058316736,0.7481311590056944,0.7978535805441647,0.8148061437634538,0.48640778091942816,0.4327336239345343,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,-0.2408572253028645,-0.36233257211354014,0.9184771676276685,0.1405047057619635,-0.4877843092997643,-0.7049259983890862,2.3348689263480744,1,1,0.3555686852764467,0.8316016193848962,0.8761481177288247,0.3072956853068485,0.09123138257988617,0.37130771369957405,0.1231390386056227,0.4194505525197877,0.24005634724323088,0.3825738408214402,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.738667542842371,-0.7667524590516217,0.9184771676276685,0.1405047057619635,-0.6636892170890771,1.0270789116578085,-0.4282895663715403,0,1,0.32230554327061267,0.6973586913886323,0.6380702169528336,0.7593265623924313,0.35201852382710785,0.36256011841895297,0.5965734318104845,0.8994013184995093,0.1439330886914858,0.3569985186641591,1
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.738667542842371,-0.9404297111109204,0.9184771676276685,1.0469866784197936,1.798979491961302,-0.7049259983890862,-0.4282895663715403,0,1,0.8342323830023497,0.1626992774009477,0.9876614118239848,0.5714066726650182,0.3011460035632757,0.5871976279702404,0.8798585957998314,0.4145493108553642,0.319232732953294,0.7496009266532224,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.738667542842371,-0.6600650042151952,0.9184771676276685,0.1405047057619635,1.6230745841719891,-0.7049259983890862,-0.4282895663715403,0,1,0.0387575230403725,0.1436105723514678,0.005701635623543422,0.33265769742876117,0.41514954396791015,0.5370087282928632,0.5530268289532448,0.7291001076175527,0.5990229992071805,0.21121918162583708,0
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,-0.738667542842371,-0.8769843476035439,0.9184771676276685,0.1405047057619635,-0.22392694761579512,-0.7049259983890862,2.3348689263480744,0,1,0.598859574245369,0.837395722434991,0.6614910562096968,0.801639944591566,0.4744663720442345,0.24843980267974042,0.6767860854467914,0.4204706413003898,0.09883228406138234,0.8115991954379439,1
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0.2569530922366421,0.12254596016629822,0.9184771676276685,1.0469866784197936,-1.3673088482463283,1.0270789116578085,-0.4282895663715403,0,1,0.6591628577235024,0.35249288245369925,0.7369776696436546,0.8294458963491819,0.5328005987889621,0.7830594779027659,0.7591350268555317,0.46942783758756534,0.6151759080809035,0.6303366778131269,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.738667542842371,-0.6923193510262079,0.9184771676276685,1.0469866784197936,1.6230745841719891,-0.7049259983890862,-0.4282895663715403,1,1,0.17101520470403042,0.5991610501844584,0.7835316123115605,0.632712006941678,0.33959980686671176,0.14432058041091733,0.4216072841466275,0.8134323463546348,0.039537102387012246,0.8099094430241393,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2.746004679934175,4.492123844629637,0.024146916773074168,1.0469866784197936,1.9748843997506147,-0.7049259983890862,-0.4282895663715403,1,1,0.34981419046442375,0.8015921944456618,0.3975842265052939,0.8805220547971209,0.9193815270653382,0.015810485594065726,0.7626047725075075,0.13131556646679332,0.7445077566322601,0.9036315432435302,1
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,-0.738667542842371,-0.4463356511707928,0.9184771676276685,-0.7659772668958666,2.238741761434584,-0.7049259983890862,-0.4282895663715403,0,1,0.5704255522538602,0.5929281037238205,0.7156825549197537,0.47097446694183853,0.6402778979749871,0.940895151966443,0.16705324078068307,0.476541539207574,0.6552555115964172,0.09425827724295766,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,-0.2408572253028645,-0.23012519452554325,0.9184771676276685,1.0469866784197936,-0.13597449372113873,-0.7049259983890862,-0.4282895663715403,0,1,0.37418244879553386,0.45656257588551286,0.5772545461483516,0.04708686230423653,0.514512139073162,0.3686631194303498,0.23831912314391335,0.48008820826165066,0.6483924959689709,0.9426484794336414,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1.2525737273156552,-0.33114155541717627,0.9184771676276685,1.0469866784197936,0.03993041406817406,-0.7049259983890862,-0.4282895663715403,0,1,0.44951467329652106,0.0878506434489923,0.6896487990958197,0.010496131619296634,0.7314964416108366,0.9688039908886273,0.14768089859877054,0.24558056181453736,0.4924919856733645,0.09941069680050951,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.07492045278969563,1.3418311582968858,0.024146916773074168,1.0469866784197936,0.03993041406817406,1.0270789116578085,2.3348689263480744,1,1,0.5405155033931563,0.1846807648087092,0.7666375895495877,0.31606094421386777,0.7943084024888882,0.7714628446914702,0.5871719443039864,0.03196528202826576,0.24959283749054173,0.6036881382687594,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.2569530922366421,-0.6387984019222199,0.9184771676276685,1.0469866784197936,0.479692683541456,-0.7049259983890862,-0.4282895663715403,0,1,0.22989171864256153,0.6137419038822489,0.7313206663984166,0.15631221189610278,0.6865268513461759,0.7609303333218459,0.4690606204992722,0.8392601250763816,0.5374621022073325,0.4130169098440648,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1.2525737273156552,-0.3361037626188705,0.9184771676276685,1.0469866784197936,-1.0154990326677027,-0.7049259983890862,-0.4282895663715403,0,1,0.4299545979105981,0.20586472907449793,0.4105410117604109,0.039609628503256555,0.5480751014780041,0.03244558374080242,0.7876309072402394,0.09540520542225595,0.7558752286789323,0.6190004349026025,0
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.2364778603818776,-0.8291344924443494,0.024146916773074168,-0.7659772668958666,-1.0154990326677027,-0.7049259983890862,-0.4282895663715403,0,1,0.057775349175367086,0.6893171337030327,0.8880375712319144,0.07091417357876406,0.9411359547490006,0.8594805771311097,0.7725839932371646,0.8489591730201923,0.23347085254287792,0.1465799509077501,0
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.9875727016121243,-0.4792988847249046,0.9184771676276685,0.1405047057619635,-0.048022039826482336,-0.7049259983890862,-0.4282895663715403,1,1,0.8942071968427238,0.06846031902784866,0.2444230226721903,0.7116749880257605,0.03703553955244421,0.17428024582608648,0.6619405944365259,0.31614859106879734,0.4091868329740742,0.9903727382947928,0
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-0.738667542842371,-0.2928616712898206,-0.8701833340815202,1.0469866784197936,-0.8395941248783899,-0.7049259983890862,-0.4282895663715403,1,1,0.3651053575384403,0.6675295391549009,0.4429533308817061,0.15410529033354692,0.6805667263960642,0.02722305488847543,0.24102678097854524,0.7594363902510318,0.8024820086715816,0.7670399378782694,0
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0.2569530922366421,3.071869254830432,-0.8701833340815202,0.1405047057619635,0.3037877757521432,1.0270789116578085,2.3348689263480744,1,1,0.36649819345877765,0.6316944619223964,0.4079633271178038,0.8656715480501713,0.5574972305898094,0.7171899721713041,0.721418902801095,0.6538897214500683,0.6845203664901188,0.8509392934869658,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.2408572253028645,1.1295195787386818,-0.8701833340815202,1.0469866784197936,0.3037877757521432,1.0270789116578085,2.3348689263480744,1,1,0.8360928803852341,0.6805781070199228,0.8820584665962902,0.022407731246909646,0.36983653444483877,0.20837263006452722,0.04068369888338985,0.26698417294644883,0.3390203123839408,0.06558158298967576,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,-0.738667542842371,0.9948310975498378,-0.8701833340815202,-0.7659772668958666,-0.3118794015104515,-0.7049259983890862,-0.4282895663715403,0,1,0.13646526491276245,0.19560068337934677,0.9111992646897187,0.8093176921513098,0.42700980287503465,0.1026661426628136,0.18431221612949855,0.8773261083404023,0.16444335961534495,0.6766335960185751,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.2569530922366421,1.5771815570058132,-1.7645135849361147,-0.7659772668958666,-0.4877843092997643,-0.7049259983890862,-0.4282895663715403,1,0,0.738539202692332,0.16770526310462752,0.939041000615111,0.8045944752588363,0.5745567302369285,0.547033200749486,0.2594474081270347,0.6406541865878014,0.0813959989694244,0.7970724544004004,0
